geoid,name,pov_quintile,poc_quintile,foreign_born_quintile,lep_quintile,disability_quintile,race_score,pov_score,lep_score,disability_score,foreign_born_score,final_score,acs_year
530330316031,"Block Group 1, Census Tract 316.03, King County, Washington",4,3,2,4,5,1.2000000000000002,1.2,0.4,0.5,0.2,4,2019
530330316032,"Block Group 2, Census Tract 316.03, King County, Washington",3,2,1,2,4,0.8,0.8999999999999999,0.2,0.4,0.1,2,2019
530330316033,"Block Group 3, Census Tract 316.03, King County, Washington",2,1,1,2,3,0.4,0.6,0.2,0.30000000000000004,0.1,2,2019
530330316034,"Block Group 4, Census Tract 316.03, King County, Washington",2,2,1,2,4,0.8,0.6,0.2,0.4,0.1,2,2019
530330316041,"Block Group 1, Census Tract 316.04, King County, Washington",3,5,4,3,4,2,0.8999999999999999,0.30000000000000004,0.4,0.4,4,2019
530330316042,"Block Group 2, Census Tract 316.04, King County, Washington",1,1,2,2,1,0.4,0.3,0.2,0.1,0.2,1,2019
530330316043,"Block Group 3, Census Tract 316.04, King County, Washington",2,2,1,3,5,0.8,0.6,0.30000000000000004,0.5,0.1,2,2019
530330316051,"Block Group 1, Census Tract 316.05, King County, Washington",2,1,1,3,5,0.4,0.6,0.30000000000000004,0.5,0.1,2,2019
530330316052,"Block Group 2, Census Tract 316.05, King County, Washington",2,3,2,2,3,1.2000000000000002,0.6,0.2,0.30000000000000004,0.2,3,2019
530330316053,"Block Group 3, Census Tract 316.05, King County, Washington",1,1,1,2,3,0.4,0.3,0.2,0.30000000000000004,0.1,1,2019
530330317031,"Block Group 1, Census Tract 317.03, King County, Washington",1,1,1,2,3,0.4,0.3,0.2,0.30000000000000004,0.1,1,2019
530330317032,"Block Group 2, Census Tract 317.03, King County, Washington",4,3,4,2,4,1.2000000000000002,1.2,0.2,0.4,0.4,3,2019
530330317033,"Block Group 3, Census Tract 317.03, King County, Washington",5,1,4,5,5,0.4,1.5,0.5,0.5,0.4,3,2019
530330317034,"Block Group 4, Census Tract 317.03, King County, Washington",4,3,4,2,1,1.2000000000000002,1.2,0.2,0.1,0.4,3,2019
530330317035,"Block Group 5, Census Tract 317.03, King County, Washington",2,3,2,3,1,1.2000000000000002,0.6,0.30000000000000004,0.1,0.2,2,2019
530330317041,"Block Group 1, Census Tract 317.04, King County, Washington",3,3,4,4,3,1.2000000000000002,0.8999999999999999,0.4,0.30000000000000004,0.4,3,2019
530330317042,"Block Group 2, Census Tract 317.04, King County, Washington",5,4,4,5,4,1.6,1.5,0.5,0.4,0.4,4,2019
530330317043,"Block Group 3, Census Tract 317.04, King County, Washington",5,5,5,2,5,2,1.5,0.2,0.5,0.5,5,2019
530330317051,"Block Group 1, Census Tract 317.05, King County, Washington",1,4,3,4,1,1.6,0.3,0.4,0.1,0.30000000000000004,3,2019
530330317052,"Block Group 2, Census Tract 317.05, King County, Washington",1,1,2,2,2,0.4,0.3,0.2,0.2,0.2,1,2019
530330317053,"Block Group 3, Census Tract 317.05, King County, Washington",4,3,2,3,4,1.2000000000000002,1.2,0.30000000000000004,0.4,0.2,3,2019
530330317061,"Block Group 1, Census Tract 317.06, King County, Washington",3,4,4,3,2,1.6,0.8999999999999999,0.30000000000000004,0.2,0.4,3,2019
530330317062,"Block Group 2, Census Tract 317.06, King County, Washington",4,2,2,2,5,0.8,1.2,0.2,0.5,0.2,3,2019
530330317063,"Block Group 3, Census Tract 317.06, King County, Washington",5,5,5,3,5,2,1.5,0.30000000000000004,0.5,0.5,5,2019
530330317064,"Block Group 4, Census Tract 317.06, King County, Washington",4,4,3,2,5,1.6,1.2,0.2,0.5,0.30000000000000004,4,2019
530330318001,"Block Group 1, Census Tract 318, King County, Washington",3,5,5,4,5,2,0.8999999999999999,0.4,0.5,0.5,4,2019
530330318002,"Block Group 2, Census Tract 318, King County, Washington",2,1,1,2,2,0.4,0.6,0.2,0.2,0.1,2,2019
530330318003,"Block Group 3, Census Tract 318, King County, Washington",4,1,1,2,4,0.4,1.2,0.2,0.4,0.1,2,2019
530330319031,"Block Group 1, Census Tract 319.03, King County, Washington",3,4,4,2,3,1.6,0.8999999999999999,0.2,0.30000000000000004,0.4,3,2019
530330319032,"Block Group 2, Census Tract 319.03, King County, Washington",3,3,3,4,2,1.2000000000000002,0.8999999999999999,0.4,0.2,0.30000000000000004,3,2019
530330319033,"Block Group 3, Census Tract 319.03, King County, Washington",2,3,1,2,4,1.2000000000000002,0.6,0.2,0.4,0.1,3,2019
530330319034,"Block Group 4, Census Tract 319.03, King County, Washington",2,1,1,3,2,0.4,0.6,0.30000000000000004,0.2,0.1,2,2019
530330319035,"Block Group 5, Census Tract 319.03, King County, Washington",3,2,1,2,1,0.8,0.8999999999999999,0.2,0.1,0.1,2,2019
530330319041,"Block Group 1, Census Tract 319.04, King County, Washington",2,1,1,2,3,0.4,0.6,0.2,0.30000000000000004,0.1,2,2019
530330319042,"Block Group 2, Census Tract 319.04, King County, Washington",1,1,1,2,4,0.4,0.3,0.2,0.4,0.1,1,2019
530330319043,"Block Group 3, Census Tract 319.04, King County, Washington",3,1,1,2,1,0.4,0.8999999999999999,0.2,0.1,0.1,2,2019
530330319061,"Block Group 1, Census Tract 319.06, King County, Washington",2,3,3,2,5,1.2000000000000002,0.6,0.2,0.5,0.30000000000000004,3,2019
530330319062,"Block Group 2, Census Tract 319.06, King County, Washington",3,3,4,2,4,1.2000000000000002,0.8999999999999999,0.2,0.4,0.4,3,2019
530330319071,"Block Group 1, Census Tract 319.07, King County, Washington",1,1,2,5,2,0.4,0.3,0.5,0.2,0.2,2,2019
530330319072,"Block Group 2, Census Tract 319.07, King County, Washington",1,2,1,2,1,0.8,0.3,0.2,0.1,0.1,2,2019
530330319073,"Block Group 3, Census Tract 319.07, King County, Washington",5,5,5,5,2,2,1.5,0.5,0.2,0.5,5,2019
530330319074,"Block Group 4, Census Tract 319.07, King County, Washington",3,5,5,3,4,2,0.8999999999999999,0.30000000000000004,0.4,0.5,4,2019
530330319075,"Block Group 5, Census Tract 319.07, King County, Washington",4,3,2,2,4,1.2000000000000002,1.2,0.2,0.4,0.2,3,2019
530330319081,"Block Group 1, Census Tract 319.08, King County, Washington",3,4,1,2,5,1.6,0.8999999999999999,0.2,0.5,0.1,3,2019
530330319082,"Block Group 2, Census Tract 319.08, King County, Washington",5,4,3,3,5,1.6,1.5,0.30000000000000004,0.5,0.30000000000000004,4,2019
530330319083,"Block Group 3, Census Tract 319.08, King County, Washington",4,3,1,3,4,1.2000000000000002,1.2,0.30000000000000004,0.4,0.1,3,2019
530330319091,"Block Group 1, Census Tract 319.09, King County, Washington",4,4,3,3,2,1.6,1.2,0.30000000000000004,0.2,0.30000000000000004,4,2019
530330319092,"Block Group 2, Census Tract 319.09, King County, Washington",2,3,3,4,3,1.2000000000000002,0.6,0.4,0.30000000000000004,0.30000000000000004,3,2019
530330320021,"Block Group 1, Census Tract 320.02, King County, Washington",4,1,1,2,3,0.4,1.2,0.2,0.30000000000000004,0.1,2,2019
530330320022,"Block Group 2, Census Tract 320.02, King County, Washington",3,1,1,2,4,0.4,0.8999999999999999,0.2,0.4,0.1,2,2019
530330320031,"Block Group 1, Census Tract 320.03, King County, Washington",3,1,1,2,1,0.4,0.8999999999999999,0.2,0.1,0.1,2,2019
530330320032,"Block Group 2, Census Tract 320.03, King County, Washington",4,1,1,2,4,0.4,1.2,0.2,0.4,0.1,2,2019
530330320033,"Block Group 3, Census Tract 320.03, King County, Washington",1,1,1,2,2,0.4,0.3,0.2,0.2,0.1,1,2019
530330320034,"Block Group 4, Census Tract 320.03, King County, Washington",2,1,1,2,4,0.4,0.6,0.2,0.4,0.1,2,2019
530330320051,"Block Group 1, Census Tract 320.05, King County, Washington",1,1,2,2,2,0.4,0.3,0.2,0.2,0.2,1,2019
530330320052,"Block Group 2, Census Tract 320.05, King County, Washington",2,2,2,2,3,0.8,0.6,0.2,0.30000000000000004,0.2,2,2019
530330320053,"Block Group 3, Census Tract 320.05, King County, Washington",1,3,2,2,4,1.2000000000000002,0.3,0.2,0.4,0.2,2,2019
530330320054,"Block Group 4, Census Tract 320.05, King County, Washington",2,2,2,2,2,0.8,0.6,0.2,0.2,0.2,2,2019
530330320055,"Block Group 5, Census Tract 320.05, King County, Washington",2,2,3,4,3,0.8,0.6,0.4,0.30000000000000004,0.30000000000000004,2,2019
530330320056,"Block Group 6, Census Tract 320.05, King County, Washington",1,1,1,2,4,0.4,0.3,0.2,0.4,0.1,1,2019
530330320061,"Block Group 1, Census Tract 320.06, King County, Washington",2,1,1,2,4,0.4,0.6,0.2,0.4,0.1,2,2019
530330320062,"Block Group 2, Census Tract 320.06, King County, Washington",4,3,2,2,2,1.2000000000000002,1.2,0.2,0.2,0.2,3,2019
530330320063,"Block Group 3, Census Tract 320.06, King County, Washington",3,2,1,2,2,0.8,0.8999999999999999,0.2,0.2,0.1,2,2019
530330320071,"Block Group 1, Census Tract 320.07, King County, Washington",1,1,1,2,2,0.4,0.3,0.2,0.2,0.1,1,2019
530330320072,"Block Group 2, Census Tract 320.07, King County, Washington",1,2,1,2,4,0.8,0.3,0.2,0.4,0.1,2,2019
530330320073,"Block Group 3, Census Tract 320.07, King County, Washington",2,1,1,2,4,0.4,0.6,0.2,0.4,0.1,2,2019
530330320081,"Block Group 1, Census Tract 320.08, King County, Washington",1,1,1,2,4,0.4,0.3,0.2,0.4,0.1,1,2019
530330320082,"Block Group 2, Census Tract 320.08, King County, Washington",2,3,2,2,5,1.2000000000000002,0.6,0.2,0.5,0.2,3,2019
530330320083,"Block Group 3, Census Tract 320.08, King County, Washington",2,2,1,2,2,0.8,0.6,0.2,0.2,0.1,2,2019
530330320101,"Block Group 1, Census Tract 320.10, King County, Washington",4,1,1,2,2,0.4,1.2,0.2,0.2,0.1,2,2019
530330320102,"Block Group 2, Census Tract 320.10, King County, Washington",1,2,2,2,2,0.8,0.3,0.2,0.2,0.2,2,2019
530330320103,"Block Group 3, Census Tract 320.10, King County, Washington",1,2,1,2,4,0.8,0.3,0.2,0.4,0.1,2,2019
530330320104,"Block Group 4, Census Tract 320.10, King County, Washington",4,3,3,2,2,1.2000000000000002,1.2,0.2,0.2,0.30000000000000004,3,2019
530330320111,"Block Group 1, Census Tract 320.11, King County, Washington",2,3,2,2,4,1.2000000000000002,0.6,0.2,0.4,0.2,3,2019
530330320112,"Block Group 2, Census Tract 320.11, King County, Washington",2,2,3,2,4,0.8,0.6,0.2,0.4,0.30000000000000004,2,2019
530330321021,"Block Group 1, Census Tract 321.02, King County, Washington",1,1,1,2,3,0.4,0.3,0.2,0.30000000000000004,0.1,1,2019
530330321022,"Block Group 2, Census Tract 321.02, King County, Washington",2,1,1,2,4,0.4,0.6,0.2,0.4,0.1,2,2019
530330321023,"Block Group 3, Census Tract 321.02, King County, Washington",4,1,3,2,2,0.4,1.2,0.2,0.2,0.30000000000000004,2,2019
530330321024,"Block Group 4, Census Tract 321.02, King County, Washington",1,2,1,2,3,0.8,0.3,0.2,0.30000000000000004,0.1,2,2019
530330321031,"Block Group 1, Census Tract 321.03, King County, Washington",1,1,2,4,2,0.4,0.3,0.4,0.2,0.2,2,2019
530330321032,"Block Group 2, Census Tract 321.03, King County, Washington",5,3,1,2,4,1.2000000000000002,1.5,0.2,0.4,0.1,3,2019
530330321033,"Block Group 3, Census Tract 321.03, King County, Washington",5,3,4,3,4,1.2000000000000002,1.5,0.30000000000000004,0.4,0.4,4,2019
530330321034,"Block Group 4, Census Tract 321.03, King County, Washington",1,2,2,3,1,0.8,0.3,0.30000000000000004,0.1,0.2,2,2019
530330321041,"Block Group 1, Census Tract 321.04, King County, Washington",4,3,3,2,4,1.2000000000000002,1.2,0.2,0.4,0.30000000000000004,3,2019
530330321042,"Block Group 2, Census Tract 321.04, King County, Washington",5,4,5,5,5,1.6,1.5,0.5,0.5,0.5,5,2019
530330321043,"Block Group 3, Census Tract 321.04, King County, Washington",2,2,2,2,1,0.8,0.6,0.2,0.1,0.2,2,2019
530330322031,"Block Group 1, Census Tract 322.03, King County, Washington",2,5,5,5,3,2,0.6,0.5,0.30000000000000004,0.5,4,2019
530330322032,"Block Group 2, Census Tract 322.03, King County, Washington",1,3,4,3,1,1.2000000000000002,0.3,0.30000000000000004,0.1,0.4,2,2019
530330322033,"Block Group 3, Census Tract 322.03, King County, Washington",2,5,5,3,2,2,0.6,0.30000000000000004,0.2,0.5,4,2019
530330322034,"Block Group 4, Census Tract 322.03, King County, Washington",1,1,1,2,1,0.4,0.3,0.2,0.1,0.1,1,2019
530330322071,"Block Group 1, Census Tract 322.07, King County, Washington",1,3,4,3,1,1.2000000000000002,0.3,0.30000000000000004,0.1,0.4,2,2019
530330322072,"Block Group 2, Census Tract 322.07, King County, Washington",1,2,2,2,1,0.8,0.3,0.2,0.1,0.2,2,2019
530330322073,"Block Group 3, Census Tract 322.07, King County, Washington",3,1,3,2,1,0.4,0.8999999999999999,0.2,0.1,0.30000000000000004,2,2019
530330322081,"Block Group 1, Census Tract 322.08, King County, Washington",4,4,4,3,4,1.6,1.2,0.30000000000000004,0.4,0.4,4,2019
530330322082,"Block Group 2, Census Tract 322.08, King County, Washington",3,1,1,3,3,0.4,0.8999999999999999,0.30000000000000004,0.30000000000000004,0.1,2,2019
530330322083,"Block Group 3, Census Tract 322.08, King County, Washington",4,4,4,3,3,1.6,1.2,0.30000000000000004,0.30000000000000004,0.4,4,2019
530330322084,"Block Group 4, Census Tract 322.08, King County, Washington",1,5,5,2,3,2,0.3,0.2,0.30000000000000004,0.5,3,2019
530330322085,"Block Group 5, Census Tract 322.08, King County, Washington",4,5,4,2,5,2,1.2,0.2,0.5,0.4,4,2019
530330322101,"Block Group 1, Census Tract 322.10, King County, Washington",1,2,2,2,4,0.8,0.3,0.2,0.4,0.2,2,2019
530330322102,"Block Group 2, Census Tract 322.10, King County, Washington",1,5,5,5,5,2,0.3,0.5,0.5,0.5,4,2019
530330322103,"Block Group 3, Census Tract 322.10, King County, Washington",5,5,5,5,4,2,1.5,0.5,0.4,0.5,5,2019
530330322111,"Block Group 1, Census Tract 322.11, King County, Washington",1,4,4,4,2,1.6,0.3,0.4,0.2,0.4,3,2019
530330322112,"Block Group 2, Census Tract 322.11, King County, Washington",1,4,4,4,1,1.6,0.3,0.4,0.1,0.4,3,2019
530330322113,"Block Group 3, Census Tract 322.11, King County, Washington",1,4,4,4,2,1.6,0.3,0.4,0.2,0.4,3,2019
530330322121,"Block Group 1, Census Tract 322.12, King County, Washington",3,5,5,5,3,2,0.8999999999999999,0.5,0.30000000000000004,0.5,4,2019
530330322122,"Block Group 2, Census Tract 322.12, King County, Washington",1,2,3,2,3,0.8,0.3,0.2,0.30000000000000004,0.30000000000000004,2,2019
530330322123,"Block Group 3, Census Tract 322.12, King County, Washington",1,4,5,4,1,1.6,0.3,0.4,0.1,0.5,3,2019
530330322124,"Block Group 4, Census Tract 322.12, King County, Washington",4,5,5,4,1,2,1.2,0.4,0.1,0.5,4,2019
530330322131,"Block Group 1, Census Tract 322.13, King County, Washington",1,1,1,2,2,0.4,0.3,0.2,0.2,0.1,1,2019
530330322132,"Block Group 2, Census Tract 322.13, King County, Washington",1,2,3,4,2,0.8,0.3,0.4,0.2,0.30000000000000004,2,2019
530330322133,"Block Group 3, Census Tract 322.13, King County, Washington",1,4,5,4,2,1.6,0.3,0.4,0.2,0.5,3,2019
530330322141,"Block Group 1, Census Tract 322.14, King County, Washington",1,5,5,3,2,2,0.3,0.30000000000000004,0.2,0.5,3,2019
530330322142,"Block Group 2, Census Tract 322.14, King County, Washington",1,5,5,5,1,2,0.3,0.5,0.1,0.5,3,2019
530330322143,"Block Group 3, Census Tract 322.14, King County, Washington",2,5,5,4,3,2,0.6,0.4,0.30000000000000004,0.5,4,2019
530330322151,"Block Group 1, Census Tract 322.15, King County, Washington",3,5,5,5,2,2,0.8999999999999999,0.5,0.2,0.5,4,2019
530330322152,"Block Group 2, Census Tract 322.15, King County, Washington",3,5,5,5,2,2,0.8999999999999999,0.5,0.2,0.5,4,2019
530330323071,"Block Group 1, Census Tract 323.07, King County, Washington",1,2,3,2,4,0.8,0.3,0.2,0.4,0.30000000000000004,2,2019
530330323072,"Block Group 2, Census Tract 323.07, King County, Washington",1,1,1,2,2,0.4,0.3,0.2,0.2,0.1,1,2019
530330323073,"Block Group 3, Census Tract 323.07, King County, Washington",1,1,2,4,2,0.4,0.3,0.4,0.2,0.2,2,2019
530330323074,"Block Group 4, Census Tract 323.07, King County, Washington",1,1,1,2,1,0.4,0.3,0.2,0.1,0.1,1,2019
530330323075,"Block Group 5, Census Tract 323.07, King County, Washington",1,1,1,2,1,0.4,0.3,0.2,0.1,0.1,1,2019
530330323091,"Block Group 1, Census Tract 323.09, King County, Washington",2,4,4,4,1,1.6,0.6,0.4,0.1,0.4,3,2019
530330323092,"Block Group 2, Census Tract 323.09, King County, Washington",5,5,5,5,5,2,1.5,0.5,0.5,0.5,5,2019
530330323093,"Block Group 3, Census Tract 323.09, King County, Washington",1,5,5,5,1,2,0.3,0.5,0.1,0.5,3,2019
530330323111,"Block Group 1, Census Tract 323.11, King County, Washington",2,1,2,2,1,0.4,0.6,0.2,0.1,0.2,2,2019
530330323112,"Block Group 2, Census Tract 323.11, King County, Washington",4,2,1,3,1,0.8,1.2,0.30000000000000004,0.1,0.1,2,2019
530330323113,"Block Group 3, Census Tract 323.11, King County, Washington",2,2,3,2,1,0.8,0.6,0.2,0.1,0.30000000000000004,2,2019
530330323114,"Block Group 4, Census Tract 323.11, King County, Washington",1,1,1,2,2,0.4,0.3,0.2,0.2,0.1,1,2019
530330323115,"Block Group 5, Census Tract 323.11, King County, Washington",1,1,1,2,1,0.4,0.3,0.2,0.1,0.1,1,2019
530330323131,"Block Group 1, Census Tract 323.13, King County, Washington",2,2,2,2,3,0.8,0.6,0.2,0.30000000000000004,0.2,2,2019
530330323132,"Block Group 2, Census Tract 323.13, King County, Washington",3,3,5,4,3,1.2000000000000002,0.8999999999999999,0.4,0.30000000000000004,0.5,3,2019
530330323133,"Block Group 3, Census Tract 323.13, King County, Washington",1,4,4,2,1,1.6,0.3,0.2,0.1,0.4,3,2019
530330323134,"Block Group 4, Census Tract 323.13, King County, Washington",4,5,5,5,3,2,1.2,0.5,0.30000000000000004,0.5,4,2019
530330323151,"Block Group 1, Census Tract 323.15, King County, Washington",1,2,3,3,4,0.8,0.3,0.30000000000000004,0.4,0.30000000000000004,2,2019
530330323152,"Block Group 2, Census Tract 323.15, King County, Washington",3,1,3,2,4,0.4,0.8999999999999999,0.2,0.4,0.30000000000000004,2,2019
530330323153,"Block Group 3, Census Tract 323.15, King County, Washington",1,2,3,2,3,0.8,0.3,0.2,0.30000000000000004,0.30000000000000004,2,2019
530330323161,"Block Group 1, Census Tract 323.16, King County, Washington",2,2,4,2,1,0.8,0.6,0.2,0.1,0.4,2,2019
530330323162,"Block Group 2, Census Tract 323.16, King County, Washington",1,4,4,4,2,1.6,0.3,0.4,0.2,0.4,3,2019
530330323163,"Block Group 3, Census Tract 323.16, King County, Washington",1,3,4,3,2,1.2000000000000002,0.3,0.30000000000000004,0.2,0.4,2,2019
530330323164,"Block Group 4, Census Tract 323.16, King County, Washington",1,3,4,2,2,1.2000000000000002,0.3,0.2,0.2,0.4,2,2019
530330323171,"Block Group 1, Census Tract 323.17, King County, Washington",2,4,4,4,3,1.6,0.6,0.4,0.30000000000000004,0.4,3,2019
530330323172,"Block Group 2, Census Tract 323.17, King County, Washington",1,2,3,3,3,0.8,0.3,0.30000000000000004,0.30000000000000004,0.30000000000000004,2,2019
530330323173,"Block Group 3, Census Tract 323.17, King County, Washington",1,3,3,3,1,1.2000000000000002,0.3,0.30000000000000004,0.1,0.30000000000000004,2,2019
530330323174,"Block Group 4, Census Tract 323.17, King County, Washington",1,2,3,3,2,0.8,0.3,0.30000000000000004,0.2,0.30000000000000004,2,2019
530330323175,"Block Group 5, Census Tract 323.17, King County, Washington",1,2,4,2,3,0.8,0.3,0.2,0.30000000000000004,0.4,2,2019
530330323181,"Block Group 1, Census Tract 323.18, King County, Washington",2,4,5,5,3,1.6,0.6,0.5,0.30000000000000004,0.5,4,2019
530330323182,"Block Group 2, Census Tract 323.18, King County, Washington",1,3,4,3,1,1.2000000000000002,0.3,0.30000000000000004,0.1,0.4,2,2019
530330323183,"Block Group 3, Census Tract 323.18, King County, Washington",2,4,5,4,1,1.6,0.6,0.4,0.1,0.5,3,2019
530330323184,"Block Group 4, Census Tract 323.18, King County, Washington",1,5,5,4,3,2,0.3,0.4,0.30000000000000004,0.5,4,2019
530330323191,"Block Group 1, Census Tract 323.19, King County, Washington",1,1,1,2,1,0.4,0.3,0.2,0.1,0.1,1,2019
530330323192,"Block Group 2, Census Tract 323.19, King County, Washington",2,2,2,2,3,0.8,0.6,0.2,0.30000000000000004,0.2,2,2019
530330323193,"Block Group 3, Census Tract 323.19, King County, Washington",4,3,4,2,2,1.2000000000000002,1.2,0.2,0.2,0.4,3,2019
530330323194,"Block Group 4, Census Tract 323.19, King County, Washington",3,1,1,2,5,0.4,0.8999999999999999,0.2,0.5,0.1,2,2019
530330323201,"Block Group 1, Census Tract 323.20, King County, Washington",1,2,1,3,2,0.8,0.3,0.30000000000000004,0.2,0.1,2,2019
530330323202,"Block Group 2, Census Tract 323.20, King County, Washington",1,1,2,2,3,0.4,0.3,0.2,0.30000000000000004,0.2,1,2019
530330323203,"Block Group 3, Census Tract 323.20, King County, Washington",1,1,3,3,1,0.4,0.3,0.30000000000000004,0.1,0.30000000000000004,1,2019
530330323211,"Block Group 1, Census Tract 323.21, King County, Washington",1,1,2,3,2,0.4,0.3,0.30000000000000004,0.2,0.2,1,2019
530330323212,"Block Group 2, Census Tract 323.21, King County, Washington",1,1,1,2,2,0.4,0.3,0.2,0.2,0.1,1,2019
530330323213,"Block Group 3, Census Tract 323.21, King County, Washington",3,5,5,4,2,2,0.8999999999999999,0.4,0.2,0.5,4,2019
530330323214,"Block Group 4, Census Tract 323.21, King County, Washington",1,5,5,4,1,2,0.3,0.4,0.1,0.5,3,2019
530330323221,"Block Group 1, Census Tract 323.22, King County, Washington",1,2,3,2,2,0.8,0.3,0.2,0.2,0.30000000000000004,2,2019
530330323222,"Block Group 2, Census Tract 323.22, King County, Washington",1,1,3,2,1,0.4,0.3,0.2,0.1,0.30000000000000004,1,2019
530330323223,"Block Group 3, Census Tract 323.22, King County, Washington",1,2,3,3,2,0.8,0.3,0.30000000000000004,0.2,0.30000000000000004,2,2019
530330323231,"Block Group 1, Census Tract 323.23, King County, Washington",1,3,3,2,2,1.2000000000000002,0.3,0.2,0.2,0.30000000000000004,2,2019
530330323232,"Block Group 2, Census Tract 323.23, King County, Washington",3,2,3,2,1,0.8,0.8999999999999999,0.2,0.1,0.30000000000000004,2,2019
530330323233,"Block Group 3, Census Tract 323.23, King County, Washington",1,4,4,2,3,1.6,0.3,0.2,0.30000000000000004,0.4,3,2019
530330323234,"Block Group 4, Census Tract 323.23, King County, Washington",1,3,4,4,1,1.2000000000000002,0.3,0.4,0.1,0.4,2,2019
530330323241,"Block Group 1, Census Tract 323.24, King County, Washington",1,2,1,2,1,0.8,0.3,0.2,0.1,0.1,2,2019
530330323242,"Block Group 2, Census Tract 323.24, King County, Washington",3,3,5,5,3,1.2000000000000002,0.8999999999999999,0.5,0.30000000000000004,0.5,3,2019
530330323243,"Block Group 3, Census Tract 323.24, King County, Washington",5,5,5,5,3,2,1.5,0.5,0.30000000000000004,0.5,5,2019
530330323244,"Block Group 4, Census Tract 323.24, King County, Washington",1,4,4,3,1,1.6,0.3,0.30000000000000004,0.1,0.4,3,2019
530330323251,"Block Group 1, Census Tract 323.25, King County, Washington",1,1,2,2,2,0.4,0.3,0.2,0.2,0.2,1,2019
530330323252,"Block Group 2, Census Tract 323.25, King County, Washington",5,5,5,5,5,2,1.5,0.5,0.5,0.5,5,2019
530330323253,"Block Group 3, Census Tract 323.25, King County, Washington",3,5,5,4,5,2,0.8999999999999999,0.4,0.5,0.5,4,2019
530330323261,"Block Group 1, Census Tract 323.26, King County, Washington",1,2,3,3,1,0.8,0.3,0.30000000000000004,0.1,0.30000000000000004,2,2019
530330323262,"Block Group 2, Census Tract 323.26, King County, Washington",2,3,4,4,2,1.2000000000000002,0.6,0.4,0.2,0.4,3,2019
530330323263,"Block Group 3, Census Tract 323.26, King County, Washington",1,1,1,3,1,0.4,0.3,0.30000000000000004,0.1,0.1,1,2019
530330323271,"Block Group 1, Census Tract 323.27, King County, Washington",3,3,4,4,4,1.2000000000000002,0.8999999999999999,0.4,0.4,0.4,3,2019
530330323272,"Block Group 2, Census Tract 323.27, King County, Washington",1,2,2,2,1,0.8,0.3,0.2,0.1,0.2,2,2019
530330323281,"Block Group 1, Census Tract 323.28, King County, Washington",1,2,3,2,3,0.8,0.3,0.2,0.30000000000000004,0.30000000000000004,2,2019
530330323282,"Block Group 2, Census Tract 323.28, King County, Washington",1,1,2,2,3,0.4,0.3,0.2,0.30000000000000004,0.2,1,2019
530330323283,"Block Group 3, Census Tract 323.28, King County, Washington",2,2,3,3,2,0.8,0.6,0.30000000000000004,0.2,0.30000000000000004,2,2019
530330323291,"Block Group 1, Census Tract 323.29, King County, Washington",3,5,5,4,3,2,0.8999999999999999,0.4,0.30000000000000004,0.5,4,2019
530330323292,"Block Group 2, Census Tract 323.29, King County, Washington",4,5,5,5,4,2,1.2,0.5,0.4,0.5,5,2019
530330324011,"Block Group 1, Census Tract 324.01, King County, Washington",3,1,1,2,5,0.4,0.8999999999999999,0.2,0.5,0.1,2,2019
530330324012,"Block Group 2, Census Tract 324.01, King County, Washington",3,1,1,2,4,0.4,0.8999999999999999,0.2,0.4,0.1,2,2019
530330324013,"Block Group 3, Census Tract 324.01, King County, Washington",1,1,2,2,2,0.4,0.3,0.2,0.2,0.2,1,2019
530330324014,"Block Group 4, Census Tract 324.01, King County, Washington",1,1,2,2,4,0.4,0.3,0.2,0.4,0.2,1,2019
530330324021,"Block Group 1, Census Tract 324.02, King County, Washington",1,4,4,3,5,1.6,0.3,0.30000000000000004,0.5,0.4,3,2019
530330324022,"Block Group 2, Census Tract 324.02, King County, Washington",2,2,1,3,3,0.8,0.6,0.30000000000000004,0.30000000000000004,0.1,2,2019
530330324023,"Block Group 3, Census Tract 324.02, King County, Washington",2,1,2,2,3,0.4,0.6,0.2,0.30000000000000004,0.2,2,2019
530330324024,"Block Group 4, Census Tract 324.02, King County, Washington",3,1,1,2,3,0.4,0.8999999999999999,0.2,0.30000000000000004,0.1,2,2019
530330325001,"Block Group 1, Census Tract 325, King County, Washington",2,1,1,2,3,0.4,0.6,0.2,0.30000000000000004,0.1,2,2019
530330325002,"Block Group 2, Census Tract 325, King County, Washington",1,1,1,2,2,0.4,0.3,0.2,0.2,0.1,1,2019
530330325003,"Block Group 3, Census Tract 325, King County, Washington",4,1,2,2,4,0.4,1.2,0.2,0.4,0.2,2,2019
530330325004,"Block Group 4, Census Tract 325, King County, Washington",2,1,1,2,4,0.4,0.6,0.2,0.4,0.1,2,2019
530330326011,"Block Group 1, Census Tract 326.01, King County, Washington",4,4,2,3,4,1.6,1.2,0.30000000000000004,0.4,0.2,4,2019
530330326012,"Block Group 2, Census Tract 326.01, King County, Washington",1,1,1,2,1,0.4,0.3,0.2,0.1,0.1,1,2019
530330326021,"Block Group 1, Census Tract 326.02, King County, Washington",2,5,4,2,5,2,0.6,0.2,0.5,0.4,4,2019
530330326022,"Block Group 2, Census Tract 326.02, King County, Washington",1,2,2,2,3,0.8,0.3,0.2,0.30000000000000004,0.2,2,2019
530330326023,"Block Group 3, Census Tract 326.02, King County, Washington",1,5,5,3,5,2,0.3,0.30000000000000004,0.5,0.5,4,2019
